Price,Certification_Total,Material_CO2_norm,Material_Water_norm,Material_Energy_norm,Material_Chemical_norm,Care_CO2_norm,Care_Water_norm,Care_Energy_norm,Origin_Grid_norm,Origin_Transport_norm,Origin_Manufacturing_norm,Brand_Patagonia,Brand_Penneys,Brand_Zara,Category_Woman,Subcategory_Jumper,Subcategory_Sweater,Subcategory_Tshirt
,0.1,0.06832055749128922,0.5494507941220128,0.13454345434543452,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,False,False,True,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,False,True
,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,True,False
,0.1,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,False
,0.4,0.15737282229965155,0.8866149621493248,0.19735973597359732,0.5789045553145336,0.0,0.0,0.0,0.4,0.2,0.45,True,False,False,False,False,True,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,False,True,False,False
,0.2,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,False,False,False
,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.4,0.2,0.45,False,False,True,False,False,True,False
,0.0,0.43,0.06993097818019889,0.7857535753575359,0.7887744034707158,0.0,0.0,0.0,0.55,0.45,0.7,False,True,False,True,True,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,False,True,False,True,False,False,True
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,True,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,True,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,False,False,True,False
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,True,False
,0.0,0.1481358885017422,0.008481148879323141,0.3973322332233223,0.4454989154013015,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,True,False,False
,0.0,0.11839721254355404,0.31462446192667354,0.3259075907590759,0.47035430224150404,1.0,1.0,1.0,0.5,0.4,0.65,False,True,False,True,True,False,False
,0.15,0.1366550522648084,0.03231408638860026,0.1993399339933994,0.2266811279826464,0.0,0.0,0.0,0.55,0.45,0.7,False,False,True,True,True,False,False
,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.4,0.2,0.45,False,True,False,True,False,True,False
,0.0,0.6334146341463415,0.1369860472020187,0.8622112211221121,0.8641540130151844,0.0,0.0,0.0,0.3,0.1,0.35,False,False,True,True,False,True,False
,0.05,0.16177700348432056,0.07912646578595814,0.45211771177117704,0.5972523499638467,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,True,True,False,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,True,True,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,True,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,True,False,False,False
,0.0,0.19013937282229965,0.04011429419622978,0.38586358635863577,0.3955169920462762,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,True,False,False,True
,0.2,0.15526132404181187,0.007417990203354609,0.33828382838283827,0.30723065798987714,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,False,False
,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75,False,False,False,True,True,False,False
,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,False
,0.0,0.15678048780487805,0.6264286774528722,0.2052805280528053,0.34707158351409984,0.0,0.0,0.0,0.55,0.45,0.7,False,False,False,False,True,False,False
,0.4,0.15505226480836237,0.008646281727772005,0.47469746974697463,0.6023138105567607,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,True,False
,0.1,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,False,False,False,True
,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,False,False,False,False
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65,False,False,False,False,False,False,False
,0.0,0.2536236933797909,0.07308520112809856,0.6610286028602859,0.6891720896601591,0.0,0.0,0.0,0.55,0.45,0.75,False,False,False,False,False,True,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,True,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,False,True
,0.2,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,True
,0.0,0.05545644599303136,0.4529464153183908,0.08778877887788777,0.21149674620390455,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,False,False,True
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,True,False,True,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,False,False,False
,0.0,0.12961672473867597,0.052842511503636634,0.1815181518151815,0.195589298626175,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,False,True,False,False
,0.0,0.055540069686411155,0.30907674038889715,0.06903190319031903,0.2091467823571945,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,False,False,True
,0.0,0.19282229965156797,0.021908861511058336,0.4623487348734874,0.4867136659436009,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,False,False,False,True
,0.0,0.11804878048780491,0.13492652515956657,0.21705170517051708,0.41540130151843824,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,False,False,False,True
,0.2,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,False,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75,False,True,False,True,False,False,False
,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,False,False,False,True
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,False,True
,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.55,0.45,0.7,False,True,False,False,False,True,False
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,False,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,False,True
,0.1,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3,False,False,True,False,True,False,False
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,False,True
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6,False,True,False,False,False,False,False
,0.05,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,False,False,True,False
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,True,False,False
,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,True,False,True,False
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,True,False,False,True
,0.1,0.15146341463414636,0.6489386967492949,0.23154565456545653,0.4980838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,True
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3,False,True,False,False,False,True,False
,0.1,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,False,False,False
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,True,False,False,False
,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,False,False,False
,0.2,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,True,False,False,False
,0.4,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,False,False,False,True
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,False,False,True
,0.1,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,True
,0.1,0.4302090592334495,0.2708290040077186,0.7177117711771178,0.6888467100506147,0.0,0.0,0.0,0.5,0.4,0.65,False,False,True,False,True,False,False
,0.4,0.06637979094076654,0.6547628766513284,0.12131463146314632,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,False,True,False,False
,0.0,0.08881533101045298,0.05798203948344961,0.1894939493949395,0.2262292118582791,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,False,False,False,True
,0.0,0.9105226480836236,0.2312268071842066,0.9470297029702971,0.9613159797541576,0.0,0.0,0.0,0.25,0.1,0.3,False,False,True,False,True,False,False
,0.05,0.14501742160278747,0.41275790411162233,0.3558855885588559,0.45318148951554593,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,False,False,True
,0.4,0.25426829268292683,0.03517144129434466,0.6276127612761276,0.5310918293564715,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,False,False,False,False
,0.0,0.20782229965156795,0.05647172331898471,0.5106985698569856,0.604934924078091,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,False,False,False
,0.0,0.14672473867595823,0.017452130028202464,0.23074807480748075,0.28226681127982656,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,True,False,False,True
,0.1,0.16506968641114986,0.03494693483746474,0.4036028602860286,0.4464027476500362,0.0,0.0,0.0,0.55,0.45,0.75,False,False,False,True,True,False,False
,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,False,False,False,False
,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,False,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,False,True
,0.0,0.9363414634146341,0.2368450348819949,0.9760726072607261,0.9764099783080259,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,False,True,False,False
,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,False,True,False
,0.0,0.07346341463414632,0.1706991242392756,0.15918591859185915,0.25090383224873464,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,False,True
,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.65,0.4,0.6,True,False,False,False,True,False,False
,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,False,False,False
,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,False,False,False,False
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3,False,False,False,False,False,True,False
,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55,True,False,False,True,False,False,False
,0.15,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.7,False,False,True,True,False,True,False
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,True,True,False,False
,0.15,0.43402439024390244,0.09052990945524714,0.4894389438943894,0.5206073752711498,0.0,0.0,0.0,0.55,0.45,0.7,False,False,False,True,True,False,False
,0.0,0.14135888501742158,0.007158230666468754,0.37651265126512645,0.47722342733188716,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,True,False
,0.0,0.2459233449477352,0.9143981000445303,0.28512101210121005,0.6746203904555315,0.0,0.0,0.0,0.25,0.1,0.3,False,False,False,False,False,True,False
,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.7,False,False,False,True,False,False,False
,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,True,False,False,True
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,False,False,False,False
,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,False,True,False,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,False,False,False
,0.2,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,False
,0.4,0.06631358885017422,0.6666914056701796,0.12013201320132012,0.27729573391178597,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,False,False,False,True
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,False,False
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,False,True,False
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,True,False,False
,0.1,0.49073170731707316,0.7098114887932313,0.5142739273927391,0.779826464208243,0.0,0.0,0.0,0.5,0.4,0.65,False,False,True,True,True,False,False
,0.1,0.17637630662020906,0.07097001632774233,0.43561606160616045,0.5195227765726681,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,True,False,False,True
,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,True,True,False,False
,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.55,0.45,0.75,False,True,False,False,True,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,True,False,False
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,True,False,False
,0.15,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.4,0.2,0.45,False,False,True,True,False,True,False
,0.05,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,False,True,False
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,True,False,False,False
,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,True,True,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,False,False,True,False
,0.0,0.11559233449477352,0.0047498886744841914,0.22200220022002198,0.28109182935647137,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,True,True,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,True,True,False,False
,0.0,0.15315331010452962,0.00694300133590619,0.33745874587458746,0.418293564714389,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,False,False
,0.4,0.8328745644599304,0.21182091435356984,0.8556380638063807,0.8691250903832248,0.0,0.0,0.0,0.25,0.1,0.3,True,False,False,True,False,True,False
,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,False,True,False
,0.0,0.1356829268292683,0.09334273415466825,0.21529152915291527,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,True,False,False
,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,False,True,False,False
,0.0,0.2698432055749129,0.126191183019148,0.4592959295929592,0.4653832248734635,0.0,0.0,0.0,0.4,0.2,0.45,False,False,True,True,True,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,False,False,False,True
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,False,False,False
,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,True,True,False,False
,0.4,0.12529616724738674,0.004931720350304289,0.22161716171617155,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,False,True,False,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,True,False,False,False
,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,False,True,False
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,True,True,False,False
,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,False,False,True,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,True
,0.4,0.06367247386759582,0.45049725397060997,0.12989548954895488,0.2441250903832249,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,True,False,False,True
,0.1,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.5,0.4,0.65,False,False,True,True,False,False,False
,0.2,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.5,0.4,0.65,True,False,False,True,False,True,False
,0.05,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,True,False
,0.2,0.1265679442508711,0.5745528425115035,0.2024202420242024,0.48409255242227045,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,False,False,True,False
,0.0,0.15547735191637632,0.5995064568799168,0.22436743674367438,0.36053868402024586,0.0,0.0,0.0,0.4,0.2,0.45,False,False,False,True,True,False,False
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65,False,False,False,False,False,False,True
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75,False,True,False,True,False,True,False
,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3,True,False,False,False,False,False,False
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,True,False,True,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,True,False,False,True
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,True,False,True,False
,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,True,False,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3,False,False,False,False,False,True,False
,0.0,0.1590766550522648,0.7067166394537627,0.2176842684268427,0.5412147505422993,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,True,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,True,False,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,True,False,True,False,False,True
,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,True,False,False
,0.4,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,True
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,False,True,False,False
,0.4,0.20179442508710804,0.012117782395725097,0.5436468646864686,0.5720354302241505,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,True,False,False
,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,True,False,True,False
,0.0,0.39520905923344946,0.09133330859432981,0.4775852585258526,0.5263919016630513,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,False,True,False,False
,0.1,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,False,False,True,False
,0.2,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,True,True,False,False
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,False,False,True,False
,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.4,0.2,0.45,False,True,False,False,False,True,False
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.3,0.1,0.35,False,False,True,True,True,False,False
,0.0,0.09003484320557494,0.14570654594032953,0.18421342134213417,0.2855206073752712,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,False,False,False,True
,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55,False,False,False,True,True,False,False
,0.1,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,True,False,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,True
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,False,True
,0.1,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,False,False,True,False
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,True,False,False,True
,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,False,False,False,True
,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.3,0.1,0.35,False,False,False,False,True,False,False
,0.0,0.04885017421602787,0.2888154965118005,0.05275027502750275,0.18383947939262477,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,False,True
,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,True
,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,True,False,False
,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,True,False,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,True,True,False,False
,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.3,0.1,0.35,True,False,False,False,False,False,False
